Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000056,RK,Max Gawn,Melbourne,Geelong Cats,15590,91.33,91.33,CONFIRMED IN TEAM TO PLAY,95,41
8000066,DEF,Tom McDonald,Melbourne,Geelong Cats,9000,58.33,58.33,CONFIRMED IN TEAM TO PLAY,88,8
8000067,MID,Clayton Oliver,Melbourne,Geelong Cats,15100,102,102,CONFIRMED IN TEAM TO PLAY,104,25
8000069,DEF,Christian Salem,Melbourne,Geelong Cats,13550,102,102,CONFIRMED IN TEAM TO PLAY,74,15
8000074,MID,Jack Viney,Melbourne,Geelong Cats,12090,77.33,77.33,CONFIRMED IN TEAM TO PLAY,50,24
8000140,DEF,Steven May,Melbourne,Geelong Cats,11250,58,58,CONFIRMED IN TEAM TO PLAY,106,8
8000408,MID,Patrick Dangerfield,Geelong Cats,Melbourne,11240,72.25,76.67,CONFIRMED IN TEAM TO PLAY,94,16
8000408,FWD,Patrick Dangerfield,Geelong Cats,Melbourne,11240,72.25,76.67,CONFIRMED IN TEAM TO PLAY,94,16
8000426,RK,Rhys Stanley,Geelong Cats,Melbourne,9580,78,78,CONFIRMED IN TEAM TO PLAY,78,21
8000469,MID,Ed Langdon,Melbourne,Geelong Cats,13290,85.67,85.67,CONFIRMED IN TEAM TO PLAY,67,10
8000553,FWD,Jeremy Cameron,Geelong Cats,Melbourne,12750,75.25,66.67,CONFIRMED IN TEAM TO PLAY,100,14
8000555,MID,Christian Petracca,Melbourne,Geelong Cats,14490,88,88,CONFIRMED IN TEAM TO PLAY,77,16
8000775,DEF,Zach Guthrie,Geelong Cats,Melbourne,11530,97,98.33,CONFIRMED IN TEAM TO PLAY,149,15
8000777,DEF,Jack Henry,Geelong Cats,Melbourne,9910,71.75,56.67,CONFIRMED IN TEAM TO PLAY,46,16
8000781,DEF,Mark O'Connor,Geelong Cats,Melbourne,7990,58.25,61.33,NAMED AS EMERGENCY RESERVE,68,1
8000781,MID,Mark O'Connor,Geelong Cats,Melbourne,7990,58.25,61.33,NAMED AS EMERGENCY RESERVE,68,1
8000786,DEF,Tom Stewart,Geelong Cats,Melbourne,13980,70.67,70.67,CONFIRMED IN TEAM TO PLAY,108,22
8000786,MID,Tom Stewart,Geelong Cats,Melbourne,13980,70.67,70.67,CONFIRMED IN TEAM TO PLAY,108,22
8000789,DEF,Jack Bowes,Geelong Cats,Melbourne,9890,62.75,62.33,CONFIRMED IN TEAM TO PLAY,82,30
8000789,MID,Jack Bowes,Geelong Cats,Melbourne,9890,62.75,62.33,CONFIRMED IN TEAM TO PLAY,82,30
8000824,FWD,Jake Melksham,Melbourne,Geelong Cats,7860,40,40,CONFIRMED IN TEAM TO PLAY,36,2
8000858,FWD,Tyson Stengle,Geelong Cats,Melbourne,8630,57.5,54.33,CONFIRMED IN TEAM TO PLAY,43,22
8000947,FWD,Gryan Miers,Geelong Cats,Melbourne,13220,95,95.33,CONFIRMED IN TEAM TO PLAY,101,23
