ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000053,Sam Frost,HAW,WCE,Not Named,6000,0,16.766371762896615,-16.8,33.5,DEF,
8000331,Jamie Cripps,WCE,HAW,Start,9750,62.8,22.473385334810214,40.3,107.7,FWD,
8000333,Liam Duggan,WCE,HAW,Start,11980,75.3,24.707283730261228,50.6,124.7,DEF,MID
8000344,Jeremy McGovern,WCE,HAW,Start,12120,75.2,19.06431850196716,56.1,113.3,DEF,
8000352,Elliot Yeo,WCE,HAW,Not Named,14170,0,27.286971708165705,-27.3,54.6,MID,
8000355,Karl Amon,HAW,WCE,Start,14820,87.4,25.3114913186687,62.1,138,DEF,
8000365,Jarman Impey,HAW,WCE,Start,10620,60.1,22.670514310498277,37.4,105.4,DEF,
8000431,Luke Breust,HAW,WCE,Not Named,6000,0,22.98971213598377,-23,46,FWD,
8000437,Jack Gunston,HAW,WCE,Start,11110,67.6,28.374649163949112,39.2,124.3,FWD,
8000438,Blake Hardwick,HAW,WCE,Start,10010,60.3,22.250761025286685,38,104.8,FWD,DEF
8000451,James Sicily,HAW,WCE,Start,14260,84.5,27.036378471784367,57.5,138.6,DEF,
8000492,Tom Cole,WCE,HAW,Start,10140,58.3,18.62897229856435,39.7,95.6,DEF,
8000546,Jayden Hunt,WCE,HAW,Start,8660,55.8,23.790703742030473,32,103.4,MID,
8000626,Tom Barrass,HAW,WCE,Start,8220,53.4,21.39725403178045,32,96.2,DEF,
8000667,Dom Sheed,WCE,HAW,Not Named,9390,0,28.542414076780133,-28.5,57.1,MID,
8000691,Mabior Chol,HAW,WCE,Start,9540,54.3,19.816419972102057,34.5,93.9,FWD,RK
8000793,Jack Scrimshaw,HAW,WCE,Start,11780,76.8,21.8810300654341,54.9,120.6,DEF,
8000797,Matt Flynn,WCE,HAW,Start,11750,70.3,21.292984305971263,49,112.9,RK,
8000808,Mitch Lewis,HAW,WCE,Not Named,8740,0,25.100547287262142,-25.1,50.2,FWD,
8000809,Harry Morrison,HAW,WCE,Start,11950,70,20.596294282693204,49.4,111.2,MID,
8000810,Conor Nash,HAW,WCE,Not Named,11060,0,26.72568663832118,-26.7,53.5,MID,
8000856,Jack Graham,WCE,HAW,Start,11280,72,22.16532433996022,49.8,116.3,MID,
8000860,Josh Battle,HAW,WCE,Start,12360,69.5,24.882158290250914,44.6,119.3,DEF,
8000896,Jake Waterman,WCE,HAW,Start,11230,71.5,24.30560149741091,47.2,120.1,FWD,
8000941,Lloyd Meek,HAW,WCE,Start,14710,89,27.253658557373626,61.7,143.5,RK,
8000946,Tim Kelly,WCE,HAW,Not Named,12500,0,23.81690747801885,-23.8,47.6,MID,
8000962,Changkuoth Jiath,HAW,WCE,Not Named,8120,0,19.373667258700596,-19.4,38.7,DEF,
8000965,Dylan Moore,HAW,WCE,Start,13200,82.3,24.41131065535171,57.9,131.1,FWD,MID
8000967,James Worpel,HAW,WCE,Start,15060,81.5,23.48564886306912,58,128.5,MID,
8000984,Liam Baker,WCE,HAW,Start,12370,76.5,20.426295268389545,56.1,117.4,MID,
8001004,Oscar Allen,WCE,HAW,Start,7610,55.5,18.64818171441776,36.9,92.8,FWD,
8001010,Jack Petruccelle,WCE,HAW,Not Named,6530,0,21.56208817758941,-21.6,43.1,FWD,MID
8001011,Liam Ryan,WCE,HAW,Start,9590,57.6,20.87272703357015,36.7,99.3,FWD,
8001381,Matthew Owies,WCE,HAW,Start,6000,48.2,14.75034900012292,33.4,77.7,FWD,
8001473,Harry Edwards,WCE,HAW,Not Named,6000,0,17.894826241166758,-17.9,35.8,DEF,
8001477,Bailey J. Williams,WCE,HAW,Not Named,10950,0,23.22989604314747,-23.2,46.5,RK,
8001487,Ned Reeves,HAW,WCE,Not Named,9730,0,20.148533808546624,-20.1,40.3,RK,
8001549,Will Day,HAW,WCE,Not Named,11370,0,24.735999634077356,-24.7,49.5,MID,
8001551,Finn Maginness,HAW,WCE,Not Named,8330,0,20.199454427871892,-20.2,40.4,FWD,
8001581,Callum Jamieson,WCE,HAW,Not Named,6420,0,18.542082502497173,-18.5,37.1,DEF,
8001736,Jack Ginnivan,HAW,WCE,Start,9040,57.3,21.900887225946896,35.4,101.1,FWD,
8001770,Tyler Brockman,WCE,HAW,Not Named,6000,0,17.0909332688417,-17.1,34.2,FWD,
8001773,Seamus Mitchell,HAW,WCE,Not Named,6000,0,22.795840899577286,-22.8,45.6,DEF,
8001820,Jai Newcombe,HAW,WCE,Start,16790,98,25.29202284818449,72.7,148.6,MID,
8001865,Sandy Brock,WCE,HAW,Not Named,6000,0,14.142135623730951,-14.1,28.3,DEF,
8001872,Sam Butler,HAW,WCE,Not Named,6250,0,16.543580582193574,-16.5,33.1,FWD,
8001874,Connor Macdonald,HAW,WCE,Start,12250,79.2,23.650562463910557,55.5,126.5,FWD,
8001876,Jai Serong,HAW,WCE,Not Named,6000,0,18.976301009416982,-19,38,DEF,
8001877,Josh Ward,HAW,WCE,Start,11880,69.3,22.935163813028122,46.4,115.2,MID,
8001907,Rhett Bazzo,WCE,HAW,Not Named,6000,0,18.54877739521241,-18.5,37.1,DEF,
8001908,Campbell Chesser,WCE,HAW,Not Named,6730,0,12.260610940942597,-12.3,24.5,MID,DEF
8001910,Brady Hough,WCE,HAW,Start,8090,56.6,19.62627996064891,37,95.9,DEF,
8001911,Jack Williams,WCE,HAW,Start,8710,57.6,19.058880539511097,38.5,95.7,FWD,RK
8001926,James Blanck,HAW,WCE,Not Named,6000,0,12.554158038593071,-12.6,25.1,DEF,
8001950,Massimo D'Ambrosio,HAW,WCE,Start,12370,75.5,28.24778528906954,47.3,132,MID,DEF
8001956,Max Ramsden,HAW,WCE,Not Named,6000,0,19.357169214531343,-19.4,38.7,FWD,RK
8002316,Henry Hustwaite,HAW,WCE,Start,9000,65.8,24.8112877537624,41,115.4,MID,
8002317,Bailey Macdonald,HAW,WCE,Start,6150,0,2.1213203435596424,-2.1,4.2,DEF,
8002318,Cam Mackenzie,HAW,WCE,Start,12800,71.9,21.726772231027493,50.2,115.4,MID,
8002320,Josh Weddle,HAW,WCE,Start,10610,60.5,17.795892841752913,42.7,96.1,DEF,FWD
8002355,Harry Barnett,WCE,HAW,Not Named,6000,0,14.142135623730951,-14.1,28.3,RK,FWD
8002357,Tyrell Dewar,WCE,HAW,Start,7170,52.1,22.07768652790057,30,96.3,DEF,
8002358,Reuben Ginbey,WCE,HAW,Start,8090,52.3,17.232134651472077,35.1,86.8,DEF,
8002359,Elijah Hewett,WCE,HAW,Start,9500,55.2,20.614814775672716,34.6,96.4,MID,FWD
8002360,Noah Long,WCE,HAW,Start,6000,0,14.559469802143903,-14.6,29.1,FWD,
8002375,Ryan Maric,WCE,HAW,Start,12250,70.4,19.64899202759609,50.8,109.7,DEF,
8002453,Calsher Dear,HAW,WCE,Not Named,6970,0,21.97726097583591,-22,44,FWD,
8002454,William McCabe,HAW,WCE,Not Named,6000,0,17.16,-17.2,34.3,DEF,
8002456,Bodie Ryan,HAW,WCE,Not Named,6000,0,19.200000000000003,-19.2,38.4,DEF,
8002457,Nick Watson,HAW,WCE,Start,10140,63.1,19.46538429548081,43.6,102,FWD,
8002487,Clay Hall,WCE,HAW,Not Named,6000,0,14.246637030073682,-14.2,28.5,MID,
8002488,Harvey Johnston,WCE,HAW,Not Named,6000,0,11.321071798494463,-11.3,22.6,DEF,FWD
8002489,Coen Livingstone,WCE,HAW,Not Named,6000,0,15.480000000000002,-15.5,31,RK,FWD
8002490,Loch Rawlinson,WCE,HAW,Not Named,6000,0,16.28,-16.3,32.6,FWD,MID
8002491,Archer Reid,WCE,HAW,Start,6000,46.6,13.349157276772193,33.3,73.3,FWD,RK
8002492,Harley Reid,WCE,HAW,Start,10570,64,14.368600024590659,49.6,92.7,DEF,MID
8002516,Jasper Scaife,HAW,WCE,Not Named,6000,0,16.880000000000003,-16.9,33.8,FWD,
8002524,Jack Hutchinson,WCE,HAW,Start,6560,51.5,20.457272545478784,31,92.4,MID,
8002560,Cody Anderson,HAW,WCE,Not Named,6000,0,21.92,-21.9,43.8,MID,
8002561,Matt Hill,HAW,WCE,Not Named,6000,0,16.919999999999998,-16.9,33.8,DEF,
8002562,Noah Mraz,HAW,WCE,Not Named,6000,0,15.680000000000001,-15.7,31.4,DEF,
8002563,Jaime Uhr-Henry,HAW,WCE,Not Named,6000,0,16.919999999999998,-16.9,33.8,RK,
8002600,Bo Allan,WCE,HAW,Not Named,6000,0,15,-15,30,MID,DEF
8002601,Malakai Champion,WCE,HAW,Not Named,6000,0,16,-16,32,FWD,
8002602,Hamish Davis,WCE,HAW,Start,6000,42.5,0.7071067811865476,41.8,43.9,MID,FWD
8002603,Lucca Grego,WCE,HAW,Not Named,6000,0,20.400000000000002,-20.4,40.8,MID,
8002604,Tom Gross,WCE,HAW,Not Named,6370,0,7.0710678118654755,-7.1,14.1,MID,
8002605,Jobe Shanahan,WCE,HAW,Not Named,6000,0,20.44,-20.4,40.9,FWD,
