ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000040,Kamdyn McIntosh,RIC,STK,Start,9460,59,18.60881325733649,40.4,96.2,MID,
8000050,Nick Vlastuin,RIC,STK,Start,13020,78.6,22.23295140154084,56.4,123.1,DEF,
8000094,Jack Steele,STK,RIC,Start,16360,103.9,24.239487479269673,79.7,152.4,MID,
8000137,Tom Lynch,RIC,STK,Start,6850,57,26.37421814897972,30.6,109.7,FWD,
8000144,Dion Prestia,RIC,STK,Not Named,11630,0,24.609449404649425,-24.6,49.2,MID,
8000234,Zak Jones,STK,RIC,Start,12010,70.2,25.59838226124721,44.6,121.4,MID,
8000240,Toby Nankervis,RIC,STK,Start,14860,99.8,24.44030435637174,75.4,148.7,RK,
8000289,Jack Macrae,STK,RIC,Start,16720,102.9,26.898058106125024,76,156.7,MID,
8000399,Jack Sinclair,STK,RIC,Start,16820,105.5,26.67046262242985,78.8,158.8,DEF,MID
8000402,Jimmy Webster,STK,RIC,Start,8660,56.2,19.476040121306074,36.7,95.2,DEF,
8000461,Jayden Short,RIC,STK,Start,13160,86.7,22.807807235205104,63.9,132.3,DEF,
8000477,Dougal Howard,STK,RIC,Not Named,7380,0,18.012013066402556,-18,36,DEF,
8000499,Jacob Hopper,RIC,STK,Start,12180,79.5,20.769613510531325,58.7,121,MID,
8000535,Zaine Cordy,STK,RIC,Not Named,6000,0,17.092062538608623,-17.1,34.2,DEF,FWD
8000542,Mason Wood,STK,RIC,Start,13290,83.8,28.172986232997587,55.6,140.1,FWD,MID
8000547,Bradley Hill,STK,RIC,Start,9060,57.6,24.58951179805988,33,106.8,MID,
8000594,Dan Butler,STK,RIC,Not Named,8200,0,18.385487467709073,-18.4,36.8,FWD,
8000608,Nathan Broad,RIC,STK,Start,9730,59.3,21.629482116876844,37.7,102.6,DEF,
8000803,Tim Taranto,RIC,STK,Start,14200,89.3,26.62785962243905,62.7,142.6,MID,
8000867,Rowan Marshall,STK,RIC,Start,18010,114.8,29.109231770005742,85.7,173,RK,
8000919,Paddy Dow,STK,RIC,Not Named,9860,0,21.528958008044338,-21.5,43.1,MID,
8000985,Noah Balta,RIC,STK,Not Named,8520,0,18.5306978419415,-18.5,37.1,DEF,FWD
8000988,Jack Higgins,STK,RIC,Start,9120,62.9,19.963519049513373,42.9,102.8,FWD,
8000989,Ben Miller,RIC,STK,Start,8120,52.7,18.693496422837498,34,90.1,DEF,
8000991,Hunter Clark,STK,RIC,Not Named,10110,0,21.748467959510588,-21.7,43.5,MID,DEF
8001383,Liam Stocker,STK,RIC,Not Named,7670,0,19.55768016356127,-19.6,39.1,DEF,
8001426,Jacob Koschitzke,RIC,STK,Not Named,7580,0,16.87609996023355,-16.9,33.8,FWD,RK
8001454,Jack Ross,RIC,STK,Start,10390,74.7,26.221127649497983,48.5,127.1,MID,
8001460,Max King,STK,RIC,Not Named,7450,0,21.62771727597477,-21.6,43.3,FWD,
8001462,Callum Wilkie,STK,RIC,Start,13580,78.9,22.661854411810875,56.2,124.2,DEF,
8001525,Liam Henry,STK,RIC,Not Named,8840,0,24.18847152844005,-24.2,48.4,FWD,MID
8001568,Thomson Dow,RIC,STK,Start,8710,58.1,19.93274405881653,38.2,98,MID,
8001571,Hugo Ralphsmith,RIC,STK,Not Named,7480,0,20.313220787839388,-20.3,40.6,MID,
8001573,Ryan Byrnes,STK,RIC,Start,10040,65.6,24.38436210739611,41.2,114.4,MID,
8001732,Jack Carroll,STK,RIC,Not Named,6000,0,20.561869472168045,-20.6,41.1,MID,FWD
8001787,Mate Colina,RIC,STK,Not Named,6000,0,14.480000000000002,-14.5,29,RK,FWD
8001788,Rhyan Mansell,RIC,STK,Start,9090,59.2,20.381264916485424,38.8,100,FWD,
8001789,Maurice Rioli,RIC,STK,Not Named,6700,0,20.754345500228553,-20.8,41.5,FWD,
8001790,Samson Ryan,RIC,STK,Not Named,6000,0,22.99131989499155,-23,46,RK,FWD
8001826,Max Heath,STK,RIC,Not Named,6000,0,27.6,-27.6,55.2,RK,FWD
8001827,Cooper Sharman,STK,RIC,Start,8520,60.9,24.43671543445415,36.5,109.8,FWD,
8001892,Sam Banks,RIC,STK,Not Named,7390,0,18.378970625821843,-18.4,36.8,FWD,
8001893,Tom Brown,RIC,STK,Start,7230,50.5,12.737084962162,37.8,76,DEF,
8001894,Judson Clarke,RIC,STK,Not Named,6000,0,19.812355028231902,-19.8,39.6,FWD,
8001895,Josh Gibcus,RIC,STK,Not Named,6000,0,19.12527949572172,-19.1,38.3,DEF,
8001896,Tyler Sonsie,RIC,STK,Start,6750,58.5,19.559737557884905,38.9,97.6,MID,
8001899,Mitch Owens,STK,RIC,Start,9590,57.4,20.698131521892364,36.7,98.8,FWD,
8001901,Nasiah Wanganeen-Milera,STK,RIC,Start,16150,95.4,24.599904236836746,70.8,144.6,DEF,
8001902,Marcus Windhager,STK,RIC,Start,12390,67.5,26.894655635405154,40.6,121.3,MID,
8001958,Jacob Bauer,RIC,STK,Start,6000,42.9,17.692591041952497,25.2,78.3,FWD,
8002338,Seth Campbell,RIC,STK,Start,7240,49.9,14.609677879646615,35.3,79.1,FWD,
8002339,Steely Green,RIC,STK,Start,6000,43.9,15.32912726991145,28.6,74.6,FWD,
8002340,Kaleb Smith,RIC,STK,Start,6000,0,17.88295277631745,-17.9,35.8,DEF,
8002341,Tylar Young,RIC,STK,Not Named,6350,0,14.517777826371121,-14.5,29,DEF,
8002342,Anthony Caminiti,STK,RIC,Start,7840,50.3,17.400280109790174,32.9,85.1,DEF,
8002344,Isaac Keeler,STK,RIC,Start,6970,48,19.200000000000003,28.8,86.4,FWD,RK
8002345,Angus McLennan,STK,RIC,Not Named,6320,0,11.313708498984761,-11.3,22.6,DEF,
8002346,Mattaes Phillipou,STK,RIC,Not Named,10620,0,24.20467653918074,-24.2,48.4,MID,
8002372,James Trezise,RIC,STK,Start,7520,54.3,21.323956272491067,33,96.9,DEF,
8002472,Liam Fawcett,RIC,STK,Not Named,6000,0,17,-17,34,FWD,
8002473,Oliver Hayes-Brown,RIC,STK,Not Named,6000,0,14.76,-14.8,29.5,RK,
8002474,Mykelti Lefau,RIC,STK,Not Named,6540,0,21.239637996496604,-21.2,42.5,FWD,
8002475,Kane McAuliffe,RIC,STK,Not Named,6000,0,18.985374487864192,-19,38,MID,
