ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000004,Patrick Cripps,CAR,GEE,Start,13450,91.1,25.327416904131365,65.8,141.8,MID,
8000005,Charlie Curnow,CAR,GEE,Start,10130,69.3,26.1273764659796,43.2,121.6,FWD,
8000007,Sam Docherty,CAR,GEE,Not Named,12180,0,27.065573080262787,-27.1,54.1,MID,DEF
8000022,Jacob Weitering,CAR,GEE,Start,9370,60.9,20.902739023683967,40,102.7,DEF,
8000099,Zac Williams,CAR,GEE,Start,8650,66.2,25.808680923408104,40.4,117.8,FWD,
8000139,Jack Martin,GEE,CAR,Not Named,8250,0,25.518480512799332,-25.5,51,FWD,
8000147,Adam Saad,CAR,GEE,Start,10570,68.7,17.897934385743564,50.8,104.5,DEF,
8000167,Mitch McGovern,CAR,GEE,Start,10520,67.2,19.62444444504645,47.6,106.4,DEF,
8000231,George Hewett,CAR,GEE,Start,16770,104.7,24.72062898684711,80,154.1,MID,
8000379,Blake Acres,CAR,GEE,Start,12320,78.2,23.14788680209692,55.1,124.5,MID,
8000405,Mark Blicavs,GEE,CAR,Start,10130,65.3,22.702939264434885,42.6,110.7,DEF,MID
8000408,Patrick Dangerfield,GEE,CAR,Start,11960,71.7,28.922182392116525,42.8,129.5,MID,FWD
8000409,Mitch Duncan,GEE,CAR,Not Named,10490,0,26.624471288077718,-26.6,53.2,DEF,
8000412,Cameron Guthrie,GEE,CAR,Not Named,11330,0,26.355650113154663,-26.4,52.7,MID,
8000416,Jake Kolodjashnij,GEE,CAR,Not Named,9130,0,17.026501657821232,-17,34.1,DEF,
8000426,Rhys Stanley,GEE,CAR,Start,11370,76.4,23.467679986196835,52.9,123.3,RK,
8000454,Marc Pittonet,CAR,GEE,Not Named,10710,0,17.855190804373343,-17.9,35.7,RK,
8000462,Orazio Fantasia,CAR,GEE,Not Named,6000,0,25.222464622377338,-25.2,50.4,FWD,
8000532,Jed Bews,GEE,CAR,Not Named,6630,0,17.730719020187088,-17.7,35.5,DEF,
8000537,Nick Haynes,CAR,GEE,Start,10900,67.2,23.65306229070183,43.5,114.5,DEF,
8000553,Jeremy Cameron,GEE,CAR,Start,12760,82.4,27.24218972514181,55.2,136.9,FWD,
8000637,Jack Silvagni,CAR,GEE,Start,11280,69.5,22.502038500870935,47,114.5,DEF,
8000723,Harry McKay,CAR,GEE,Start,10040,71.9,26.31714401623282,45.6,124.5,FWD,
8000775,Zach Guthrie,GEE,CAR,Start,13300,81.2,25.204160200499626,56,131.6,DEF,
8000777,Jack Henry,GEE,CAR,Not Named,9730,0,17.37817937114016,-17.4,34.8,DEF,
