ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000053,Sam Frost,HAW,GWS,Not Named,6000,0,16.766371762896615,-16.8,33.5,DEF,
8000059,Jesse Hogan,GWS,HAW,Start,13040,80.2,26.53182556710212,53.7,133.3,FWD,
8000077,Stephen Coniglio,GWS,HAW,Start,9280,66.2,27.599737446227024,38.6,121.4,FWD,
8000080,Toby Greene,GWS,HAW,Start,11820,77.3,24.575959111532732,52.7,126.5,FWD,
8000084,Josh Kelly,GWS,HAW,Start,14040,92,25.838360675614474,66.2,143.7,MID,
8000097,Callan Ward,GWS,HAW,Start,10360,69.6,26.727714872828244,42.9,123.1,MID,
8000098,Lachie Whitfield,GWS,HAW,Start,17340,107.6,27.59532147012076,80,162.8,DEF,
8000297,Jake Stringer,GWS,HAW,Start,10320,63,22.8856445693369,40.1,108.8,FWD,MID
8000355,Karl Amon,HAW,GWS,Start,13640,89.7,25.40556237936493,64.3,140.5,DEF,
8000365,Jarman Impey,HAW,GWS,Start,10140,68.9,22.627736237551048,46.3,114.2,DEF,
8000431,Luke Breust,HAW,GWS,Start,6160,0,22.7431048514306,-22.7,45.5,FWD,
8000437,Jack Gunston,HAW,GWS,Start,7770,53.5,28.427303990048838,25.1,110.4,FWD,
8000438,Blake Hardwick,HAW,GWS,Start,10600,59.9,22.129773983295088,37.8,104.2,FWD,DEF
8000451,James Sicily,HAW,GWS,Start,13510,89.3,27.1261284557236,62.2,143.6,DEF,
8000626,Tom Barrass,HAW,GWS,Start,7810,57.3,21.454750745449445,35.8,100.2,DEF,
8000646,Harry Himmelberg,GWS,HAW,Start,12260,81.3,23.53755261602923,57.8,128.4,DEF,
8000691,Mabior Chol,HAW,GWS,Start,8650,50.9,19.682483592903715,31.2,90.3,FWD,RK
8000731,Lachlan Keeffe,GWS,HAW,Start,7800,58.7,17.37121858463497,41.3,93.4,RK,FWD
8000793,Jack Scrimshaw,HAW,GWS,Not Named,10920,0,21.8810300654341,-21.9,43.8,DEF,
8000808,Mitch Lewis,HAW,GWS,Not Named,8740,0,25.100547287262142,-25.1,50.2,FWD,
8000809,Harry Morrison,HAW,GWS,Start,9880,72.3,20.780061630459095,51.5,113.9,MID,
8000810,Conor Nash,HAW,GWS,Start,11820,71.9,26.6537311860575,45.2,125.2,MID,
8000860,Josh Battle,HAW,GWS,Start,11410,74.8,25.04979675487043,49.8,124.9,DEF,
8000941,Lloyd Meek,HAW,GWS,Start,12850,85,27.146106739477602,57.9,139.3,RK,
