ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000127,Callum Ah Chee,BRI,GEE,Start,10210,60.2,20.782934441138824,39.4,101.8,FWD,
8000130,Sam Day,BRI,GEE,Start,7500,53.1,19.681083232912858,33.4,92.5,FWD,RK
8000139,Jack Martin,GEE,BRI,Not Named,8250,0,25.518480512799332,-25.5,51,FWD,
8000264,Lachie Neale,BRI,GEE,Start,14970,98.4,28.311770970710775,70.1,155,MID,
8000284,Josh Dunkley,BRI,GEE,Start,16070,101.9,27.48679336561123,74.4,156.9,MID,
8000303,Harris Andrews,BRI,GEE,Start,9070,57.5,19.815923219477693,37.7,97.1,DEF,
8000311,Darcy Gardiner,BRI,GEE,Not Named,6000,0,18.461197596678865,-18.5,36.9,FWD,DEF
8000315,Ryan Lester,BRI,GEE,Start,10550,66.2,20.046340544617344,46.2,106.3,DEF,
8000405,Mark Blicavs,GEE,BRI,Start,10770,68.4,22.64674309624622,45.8,113.7,DEF,RK
8000408,Patrick Dangerfield,GEE,BRI,Start,11170,67.3,29.046836604471846,38.3,125.4,MID,FWD
8000409,Mitch Duncan,GEE,BRI,Not Named,10490,0,26.624471288077718,-26.6,53.2,DEF,
8000412,Cameron Guthrie,GEE,BRI,Not Named,11330,0,26.355650113154663,-26.4,52.7,MID,
8000416,Jake Kolodjashnij,GEE,BRI,Not Named,9130,0,17.026501657821232,-17,34.1,DEF,
8000420,Lincoln McCarthy,BRI,GEE,Not Named,9640,0,19.901689945659307,-19.9,39.8,FWD,
8000426,Rhys Stanley,GEE,BRI,Not Named,10830,0,23.56033832602814,-23.6,47.1,RK,
8000467,Dayne Zorko,BRI,GEE,Start,16990,109.8,28.85785450243291,80.9,167.5,DEF,
8000527,Charlie Cameron,BRI,GEE,Start,9130,60.1,20.932542204223964,39.2,102,FWD,
8000531,Conor McKenna,BRI,GEE,Not Named,6000,0,19.1935809162099,-19.2,38.4,FWD,
8000532,Jed Bews,GEE,BRI,Not Named,6630,0,17.730719020187088,-17.7,35.5,DEF,
8000553,Jeremy Cameron,GEE,BRI,Start,13230,84.9,27.257911414511796,57.6,139.4,FWD,
8000609,Eric Hipwood,BRI,GEE,Start,7570,52.5,20.311878445896596,32.2,93.1,FWD,
8000694,Tom Doedee,BRI,GEE,Not Named,8910,0,20.463232942011494,-20.5,40.9,DEF,
8000706,Jarrod Berry,BRI,GEE,Start,13290,88.1,23.406042848089676,64.7,134.9,MID,
8000713,Hugh McCluggage,BRI,GEE,Start,14180,91,22.840795699936216,68.2,136.7,MID,
8000714,Oscar McInerney,BRI,GEE,Start,13130,0,22.878955273946506,-22.9,45.8,RK,
8000775,Zach Guthrie,GEE,BRI,Start,12450,80.3,24.182401760199717,56.1,128.7,DEF,
8000777,Jack Henry,GEE,BRI,Start,10420,66.1,17.488219899379185,48.6,101.1,DEF,
8000781,Mark O'Connor,GEE,BRI,Not Named,8310,55.4,18.567592937008005,36.8,92.5,DEF,MID
8000786,Tom Stewart,GEE,BRI,Start,13980,0,25.78452727940633,-25.8,51.6,DEF,MID
8000789,Jack Bowes,GEE,BRI,Start,11500,76.1,25.3797734545287,50.7,126.9,MID,DEF
8000858,Tyson Stengle,GEE,BRI,Start,9800,62.6,19.441569013852654,43.2,101.5,FWD,
