ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000047,Daniel Rioli,GCS,MEL,Start,12900,87.8,22.168470372152594,65.6,132.1,DEF,
8000056,Max Gawn,MEL,GCS,Start,15280,103.3,29.67041671966513,73.6,162.6,RK,
8000066,Tom McDonald,MEL,GCS,Start,9780,61.3,23.400336519777646,37.9,108.1,DEF,
8000067,Clayton Oliver,MEL,GCS,Start,14750,83.6,24.0606143102597,59.5,131.7,MID,
8000069,Christian Salem,MEL,GCS,Start,13100,91,26.529491296703757,64.5,144.1,DEF,
8000074,Jack Viney,MEL,GCS,Start,12340,81.4,23.29541030987764,58.1,128,MID,
8000135,Sean Lemmens,GCS,MEL,Not Named,6400,0,16.883157293108933,-16.9,33.8,DEF,
8000140,Steven May,MEL,GCS,Start,10980,79.2,22.328734737573143,56.9,123.9,DEF,
8000142,Touk Miller,GCS,MEL,Start,14810,96,26.270423368858324,69.7,148.5,MID,
8000148,Alex Sexton,GCS,MEL,Not Named,8260,0,25.862427514494943,-25.9,51.7,FWD,
8000163,Jake Lever,MEL,GCS,Not Named,7810,0,20.29595658024372,-20.3,40.6,DEF,
8000225,Jarrod Witts,GCS,MEL,Start,14750,95.9,23.614883235323415,72.3,143.1,RK,
8000275,Lachie Weller,GCS,MEL,Start,10290,71.2,19.5458734800343,51.7,110.3,MID,
8000381,Jack Billings,MEL,GCS,Start,9730,69.1,26.22563180039507,42.9,121.6,MID,
8000469,Ed Langdon,MEL,GCS,Start,12700,82,23.914290890143317,58.1,129.8,MID,
8000482,Tom Campbell,MEL,GCS,Not Named,6000,0,22.71193124618951,-22.7,45.4,RK,FWD
8000525,Brayden Fiorini,GCS,MEL,Not Named,10790,0,29.58627107118158,-29.6,59.2,MID,
8000555,Christian Petracca,MEL,GCS,Start,14290,92.1,23.739160772914015,68.4,139.6,MID,
8000618,Sam Collins,GCS,MEL,Start,7730,46.7,17.630698665483195,29.1,82,DEF,
8000698,Elliott Himmelberg,GCS,MEL,Not Named,7620,0,18.904442842455673,-18.9,37.8,FWD,RK
8000788,Ben Ainsworth,GCS,MEL,Not Named,10200,0,20.934581830500232,-20.9,41.9,FWD,
