ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000040,Kamdyn McIntosh,RIC,BRI,Start,9420,63.1,18.782234812704942,44.3,100.7,MID,
8000047,Daniel Rioli,GCS,ADE,Start,13570,84.5,22.1083194936728,62.4,128.7,DEF,
8000050,Nick Vlastuin,RIC,BRI,Start,11150,75.9,22.216311911875497,53.7,120.3,DEF,
8000078,Aidan Corr,NME,SYD,Start,8500,53.1,19.712647464674014,33.4,92.5,DEF,
8000127,Callum Ah Chee,BRI,RIC,Start,10010,59.5,20.71179747289784,38.8,100.9,FWD,
8000130,Sam Day,BRI,RIC,Start,7350,53,19.628139016582473,33.4,92.3,FWD,RK
8000135,Sean Lemmens,GCS,ADE,Not Named,6400,0,16.883157293108933,-16.9,33.8,DEF,
8000137,Tom Lynch,RIC,BRI,Start,6760,55.5,26.37875691141941,29.1,108.3,FWD,
8000142,Touk Miller,GCS,ADE,Start,14400,97.5,26.254315378487618,71.2,150,MID,
8000144,Dion Prestia,RIC,BRI,Not Named,11640,0,24.609449404649425,-24.6,49.2,MID,
8000148,Alex Sexton,GCS,ADE,Not Named,8760,0,25.862427514494943,-25.9,51.7,FWD,
8000156,Matt Crouch,ADE,GCS,Not Named,14910,0,24.010818601994565,-24,48,MID,
8000162,Rory Laird,ADE,GCS,Start,15060,96.6,24.427262733647307,72.2,145.5,DEF,
8000168,Wayne Milera,ADE,GCS,Start,9680,64.5,20.76433341633703,43.7,106,DEF,
8000171,Brodie Smith,ADE,GCS,Not Named,9060,0,23.195330122145286,-23.2,46.4,DEF,
8000175,Taylor Walker,ADE,GCS,Start,8620,62.8,27.685507781664803,35.1,118.2,FWD,
8000190,Luke McDonald,NME,SYD,Start,9000,58,21.25417650589829,36.7,100.5,DEF,
8000201,Taylor Adams,SYD,NME,Not Named,9210,0,26.225082756495812,-26.2,52.5,FWD,
8000211,Brodie Grundy,SYD,NME,Start,12700,85.7,28.458909787931407,57.2,142.6,RK,
8000225,Jarrod Witts,GCS,ADE,Start,14250,94.1,23.554902322174758,70.5,141.2,RK,
8000226,Harry Cunningham,SYD,NME,Not Named,8440,0,22.29803224325211,-22.3,44.6,DEF,
8000230,Isaac Heeney,SYD,NME,Start,15060,97.1,23.714537444302756,73.4,144.5,MID,
8000237,Jake Lloyd,SYD,NME,Start,13110,81.3,24.0055522124882,57.3,129.3,MID,DEF
8000238,Callum Mills,SYD,NME,Not Named,11900,0,27.124180854461482,-27.1,54.2,DEF,MID
8000240,Toby Nankervis,RIC,BRI,Start,14880,98.9,24.379723377218323,74.5,147.7,RK,
8000241,Tom Papley,SYD,NME,Not Named,8780,0,20.904566051081954,-20.9,41.8,FWD,MID
8000242,Luke Parker,NME,SYD,Start,11020,75.5,26.54985629802385,49,128.6,MID,FWD
8000243,Dane Rampe,SYD,NME,Start,8460,57.2,21.640501107046443,35.6,100.5,DEF,
8000264,Lachie Neale,BRI,RIC,Start,16290,97.7,28.26140748944878,69.4,154.2,MID,
8000275,Lachie Weller,GCS,ADE,Start,9470,68.5,19.612889960506905,48.9,107.7,MID,
8000282,Caleb Daniel,NME,SYD,Start,13990,95.4,23.967348262002893,71.4,143.3,DEF,
8000284,Josh Dunkley,BRI,RIC,Start,17220,103,27.420800740704113,75.6,157.8,MID,
8000303,Harris Andrews,BRI,RIC,Start,9320,58.8,19.786436378266416,39,98.4,DEF,
8000311,Darcy Gardiner,BRI,RIC,Not Named,6000,0,18.461197596678865,-18.5,36.9,FWD,DEF
8000315,Ryan Lester,BRI,RIC,Start,10350,65.6,19.998444345969236,45.6,105.6,DEF,
8000332,Jack Darling,NME,SYD,Start,8850,63.1,23.30098881451642,39.8,109.7,FWD,RK
8000420,Lincoln McCarthy,BRI,RIC,Not Named,9640,0,19.901689945659307,-19.9,39.8,FWD,
